1,424.6567639
1,442.2921623
1,462.2304085
1,462.0975102
1,546.2816454
1,597.9939543
1,620.1879551
1,644.9943763
1,644.6923399
1,667.3394299
1,628.0164688
1,620.5994976
1,662.1223161
1,723.8155308
1,778.8430823
1,766.8271179
1,765.6376709
1,764.5300919
1,767.5257746
1,785.9851261
1,761.3656892
1,763.2767473
1,768.7378175
1,805.6179045
1,822.250507
1,789.8430772
1,809.0249339
1,803.6006511
1,817.5244515
1,820.8315266
1,838.7787582
1,856.2588801
1,822.2798184
1,810.9719999
1,817.335137
1,830.1243505
1,868.2686365
1,869.5549933
1,867.5782312
1,873.5242031
1,883.5715133
1,901.1771469
1,889.7953459
1,900.7854422
1,897.7841049
1,888.2985494
1,864.4524335
1,880.636099
1,898.2303395
1,914.2712042
1,930.5891759
1,910.0251274
1,913.9687055
1,896.4734774
1,894.2779769
1,926.0007776
1,862.1941925
1,867.1686978
1,883.2193823
1,861.9716491
1,876.6851007
1,847.3274335
1,869.7177323
1,844.1208745
1,906.7599349
1,910.9992977
1,935.6599718
1,920.7960361
1,912.065833
1,924.3374763
1,923.1578611
1,874.6270254
1,892.3595759
1,895.6922584
1,911.25796
1,883.9323623
1,895.8153874
1,887.5344081
1,869.5585576
1,862.2830685
1,874.1547893
1,895.6780599
1,897.4942789
1,1017.602955
1,920.8729961
1,905.871576
1,876.0056514
1,873.3662605
1,910.7001626
1,930.1244442
1,892.3616669
1,876.7792872
1,893.7138693
1,862.5543287
1,886.2479011
1,896.3827895
1,882.5168341
1,878.1899898
1,903.3297007
1,873.4091771
1,865.4330772
1,893.9679712
1,897.7348554
1,840.9201581
1,850.4950818
1,844.234176
1,828.9415642
1,837.2772484
1,805.842893
1,778.4522953
1,768.5548612
1,754.6561489
1,754.7956022
1,741.8717381
1,739.4400126
1,705.096336
1,705.4155799
1,705.8665328
1,672.3998884
1,642.6795942
1,637.7376764
1,632.6236442
1,587.0173947
1,580.5659889
1,602.2320108
1,588.4525506
1,556.7928518
1,516.9675223
1,514.4509761
1,504.7574751
1,524.9317307
1,512.0797399
1,495.7094349
1,476.2133695
1,474.6170164
1,489.1388756
1,499.6377052
1,489.6717064
1,470.8904098
1,463.0250139
1,489.5052683
1,461.6993505
1,475.3555509
1,449.7669668
1,473.0066853
1,449.2296499
1,420.2041317
1,421.243289
1,430.4748238
1,443.3056005
1,431.8499119
1,435.0084589
1,455.8625787
1,453.3271215
1,444.0326958
1,436.1675218
1,433.2208139
1,432.1648989
1,437.5769219
1,425.4582635
1,441.5634942
1,429.2678335
1,422.0615388
1,420.8250477
1,427.5136843
1,426.770224
1,419.4121201
1,416.1488054
1,390.2476687
1,383.8554405
1,389.6865309
1,377.3432701
1,381.6293851
1,377.7087514
1,362.0032682
1,357.6023208
1,349.5180047
1,365.198397
1,342.7059473
1,328.6561836
1,327.3554971
1,323.1671371
1,320.4078609
1,327.9302408
1,316.4538381
1,315.8796815
1,305.3572299
1,312.5944773
1,306.2882717
1,345.7988998
1,281.6463575
1,278.7723476
1,279.7018235
1,296.2679622
1,284.1604993
1,280.4443072
1,290.6917069
1,284.5940815
1,254.6795629
1,250.9486256
1,251.3546878
1,281.5505295
1,255.7492077
1,264.2194299
1,262.9737719
1,253.4240505
1,284.5258601
1,267.3664031
1,256.8877463
1,251.1204017
1,244.2518283
1,247.1033024
1,255.9117619
1,226.2607017
1,215.2722045
1,220.1210368
1,216.9521506
1,206.7566499
1,212.8402038
1,206.6624452
1,201.98632
1,202.8094039
1,205.2974588
1,203.419951
1,240.2764578
1,214.0491399
1,212.2234352
1,199.3097954
1,200.1530149
1,198.947318
1,205.9966735
1,205.4189658
1,195.2526834
1,190.182191
1,192.8182477
1,194.2152802
1,219.978351
1,196.6157012
1,184.4486599
1,178.7438083
1,173.9642597
1,172.608989
1,190.6194665
1,185.4169321
1,205.8346047
1,186.037623
1,177.3299948
1,179.6288323
1,216.3170105
1,199.6871833
1,196.6626199
1,191.3800081
1,194.4854306
1,213.8748068
1,246.1247838
1,215.2395991
1,195.389184
1,199.6958102
1,212.9081937
1,275.8209502
1,325.8313653
1,238.3108751
1,227.8394547
1,220.6235846
1,219.8628317
1,225.5321598
1,246.9710292
1,228.5590019
1,228.9106411
1,241.8671446
1,261.3827516
1,304.3522605
1,304.5759779
1,285.1041849
1,292.7101375
1,294.2097436
1,316.0009632
1,331.5505273
1,339.5483783
1,349.5132071
1,354.2714976
1,380.2668065
1,411.5360438
1,501.3658295
1,508.403751
1,494.869332
1,523.7682534
1,541.0782721
1,618.7767572
1,611.1279696
1,626.5801536
1,694.36787
1,714.5424489
1,711.1263653
1,713.2901213
1,731.2406802
1,758.4946815
1,733.1812148
1,725.1246461
1,714.2713661
1,748.0940241
1,735.7329131
1,778.0035182
1,787.6336547
1,788.3610055
1,783.1308821
1,803.7185613
1,805.0939651
1,817.4766734
1,843.3176038
1,847.8014685
1,863.440937
1,872.3926433
1,859.3599066
1,893.5083768
1,899.7628229
1,950.1552408
1,928.3812772
1,916.20828
1,916.7641584
1,976.1441694
1,945.841783
1,938.2806386
1,971.1032104
1,975.1954587
1,998.0922072
1,1009.274423
1,1005.844341
1,997.496816
1,977.9086068
1,956.5795153
1,927.103598
1,924.39657
1,907.1230679
1,933.6476302
1,936.4487969
1,935.2857811
1,914.4107971
1,900.7586422
1,884.3043628
1,897.5469291
1,941.2880771
1,893.2427435
1,887.9918083
1,880.1355836
1,910.7001784
1,888.0717958
1,906.3130095
1,928.6622427
1,916.0829073
1,905.9958053
1,903.0712688
1,894.1229635
1,908.8267521
1,904.4616789
1,859.2101275
1,916.9017812
1,902.7551306
1,931.9096448
1,910.7509682
1,882.7444547
1,903.5261604
1,910.3946073
1,915.886542
1,913.3841466
1,939.1092366
1,902.685912
1,923.5857041
1,928.5195636
1,916.8196074
1,899.9137197
1,896.5507727
1,923.815908
1,914.4771549
1,968.6382477
1,987.6693215
1,913.9114856
1,892.1775353
1,870.27969
1,877.1184963
1,877.0821762
1,858.7691646
1,909.4935104
1,849.7807796
1,858.4107816
1,855.5212154
1,842.7892482
1,827.2475539
1,801.3785102
1,781.9750513
1,762.2543697
1,761.8232414
1,753.9027135
1,740.2230691
1,735.0074636
1,743.0085355
1,742.503565
1,704.4055729
1,668.1177387
1,658.9308957
1,640.1847326
1,639.0332789
1,591.7971174
1,589.1393656
1,560.6514202
1,558.0236338
1,566.7398596
1,529.8141721
1,562.4735571
1,666.549539
1,586.7700802
1,586.1616045
1,570.7357929
1,565.4677235
1,560.8896389
1,552.7499696
1,540.8509127
1,502.38203
1,503.7087703
1,505.9776318
1,506.303708
1,498.6970193
1,503.772842
1,493.1042044
1,479.8693514
1,497.6963997
1,495.5698092
1,494.3691599
1,499.8198508
1,497.2659088
1,521.3069941
1,477.519518
1,487.1631799
1,475.7723224
1,460.3247296
1,460.9604028
1,471.5272224
1,483.6836468
1,483.1752174
1,473.4794523
1,467.9254656
1,444.411286
1,445.1785707
1,434.3199606
1,433.7127318
1,426.224995
1,421.7154336
1,421.6860867
1,409.335804
1,401.1460156
1,402.093609
1,416.7106676
1,387.3078859
1,403.7154384
1,400.971385
1,379.1466361
1,404.0522985
1,370.9175346
1,352.8464972
1,335.4331361
1,333.8979607
1,328.8287404
1,347.5675942
1,315.3438487
1,296.8521067
1,294.1624756
1,302.5532023
1,311.361511
1,349.01633
1,303.0964068
1,288.5685676
1,281.3637716
1,274.0493586
1,267.7012001
1,274.7399371
1,266.3436322
1,258.806784
1,260.4480432
1,255.5926652
1,271.6122842
1,283.3896089
1,255.8579941
1,254.1101187
1,246.3523276
1,270.220739
1,281.8678499
1,274.1119287
1,252.8554657
1,208.0078218
1,209.6755062
1,207.8432403
1,228.5740497
1,225.3589889
1,220.8833051
1,221.6038998
1,217.2603918
1,216.7409973
1,227.218995
1,230.5468522
1,213.8202279
1,200.9968596
1,204.1316993
1,208.5915591
1,222.7807844
1,202.6444571
1,205.160437
1,204.6871086
1,207.7232517
1,198.314634
1,211.8249241
1,205.432433
1,197.9702817
1,190.3449426
1,193.3811948
1,197.4742949
1,210.2887105
1,199.4632778
1,194.8314464
1,199.8349537
1,186.927809
1,190.5528129
1,208.5760442
1,196.8746756
1,190.7711478
1,190.8533342
1,190.6014317
1,189.29184
1,216.7491674
1,196.7505478
1,192.8236021
1,202.7383612
1,194.4605123
1,198.4128596
1,208.8484361
1,185.3654754
1,177.7839315
1,180.5326331
1,186.41584
1,188.8256044
1,222.1939424
1,184.2209125
1,185.9918666
1,184.3714365
1,189.3978673
1,202.5400759
1,205.0735487
1,222.1173542
1,208.7242527
1,217.9548548
1,219.7807157
1,250.992249
1,274.0400358
1,273.8299665
1,290.5705453
1,289.9329262
1,301.199293
1,319.7377738
1,333.0294751
1,343.6634901
1,347.1571726
1,367.4458554
1,391.7358747
1,435.6802864
1,474.2232744
1,487.3137541
1,484.7846209
1,491.9596997
1,512.0762341
1,542.8531535
1,556.5405171
1,592.8493863
1,601.1457896
1,611.9684579
1,651.8263743
1,708.0886356
1,720.100805
1,749.9190884
1,794.2913136
1,797.603738
1,773.0603209
1,758.0829148
1,810.7045571
1,795.0025018
1,750.5356954
1,762.5187479
1,788.3853239
1,825.3271379
1,835.7327654
1,869.0226097
1,869.3455266
1,840.4080662
1,827.5585715
1,848.1188685
1,854.5710766
1,891.1218419
1,930.936146
1,962.8582207
1,901.2063177
1,978.0796523
1,923.0333256
1,912.5490441
1,920.4817055
1,902.3847784
1,892.4080634
1,921.692727
1,929.5813215
1,964.6452776
1,899.1781926
1,926.8977823
1,951.9893277
1,920.6407956
1,908.4855937
1,894.231899
