Flow Duration,Fwd Pkt Len Mean,Fwd IAT Mean,Pkt Len Mean,Pkt Len Var,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Active Mean,Idle Mean
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
112861339.3,217.6769228,2253839.542,214.902812,3251.508576,217.3414045,217.6769228,208.2631579,986102.2127,14074654.16
115402730.6,301.9718789,3569456.151,299.7744232,3165.824119,307.9878351,301.9718789,297.1612903,2263419.781,8054504.674
115402730.6,301.9718789,3569456.151,299.7744232,3165.824119,307.9878351,301.9718789,297.1612903,2263419.781,8054504.674
115654079.4,311.4136493,4071668.151,308.3347541,3200.927173,317.262882,311.4136493,304.9666667,1196202.99,10387301.68
90160658,77.18181818,2813773.781,76.37142857,73.12268908,78.61764706,77.18181818,63,1053285.333,29000000
114394503,315.6820013,3984099.599,313.9257294,3367.884794,322.5728376,315.6820013,311.3793103,230171.7198,11337919.55
119591075,66.00284515,434018.7203,66.08141859,570.7501339,66.31957792,66.00284515,77,0,0
114323041,309.6025386,4175503.716,307.3587355,3090.150714,315.9777303,309.6025386,303.9333333,2753931.611,9303660.208
119877725,66.12230216,432681.4982,66.24285714,569.4891961,66.48028674,66.12230216,83,0,0
112751429.1,271.8661713,4236332.939,270.0662749,3373.961924,278.7948647,271.8661713,266.7241379,237733.3888,11931034.48
119916194.5,750.8291282,93854.55606,750.8314052,1638.833564,751.4792367,750.8291282,752,399678.3125,6300000
110658628.7,276.7751921,3464901.757,274.607258,3139.404379,286.6269384,276.7751921,270.4482759,683310.3175,12002645.66
110658628.7,276.7751921,3464901.757,274.607258,3139.404379,286.6269384,276.7751921,270.4482759,683310.3175,12002645.66
115589740.1,300.0168375,3652241.983,298.3538566,3135.998296,306.3251142,300.0168375,294.516129,2282809.628,7707736.871
115589740.1,300.0168375,3652241.983,298.3538566,3135.998296,306.3251142,300.0168375,294.516129,2282809.628,7707736.871
113531662.3,263.579773,3546278.365,261.8200849,3136.756309,270.0911126,263.579773,257.6333333,841818.8625,10888999.07
119623548,61.37003058,366329.0245,61.30699088,159.5609571,61.49390244,61.37003058,51,0,0
113642572.3,325.6732409,4283198.926,323.840305,3329.23233,332.829264,325.6732409,320.6071429,262923.183,9414285.714
119723542,66.6463317,315534.9685,66.53500209,434.9225874,66.70571534,66.6463317,47,0,0
114243118.1,326.5875244,3186296.046,326.552469,1226.693795,334.6981638,326.5875244,328.7037037,3020174.427,11168143.74
116722177.5,134.3784688,6861664.982,121.480271,12073.93288,129.1370235,134.3784688,82.25,1100239.313,11650000
112915526.7,329.2991945,3604028.32,329.2697964,1535.532644,337.7948391,329.2991945,331.8461538,112427.3237,11749993.37
118683049.8,155.866118,4273485.478,145.5320047,9929.15632,151.4110923,155.866118,114.4,846246.2,3720000
114510729.6,267.9631923,3444986.669,266.5399609,3025.855278,273.6349224,267.9631923,265.7222222,1972639.304,9846109.556
114172713.2,204.5297674,3324422.334,204.5066658,767.9339528,206.0106019,204.5297674,205,1147856.82,9984208.526
115626481.9,335.4338394,3203967.662,333.530445,3714.0125,342.4551377,335.4338394,329.9259259,270435.3148,7544444.444
104787561.3,41.39316239,6126851.681,41.37398374,99.6199187,43.47528011,41.39316239,41,17176.77778,15000000
114043194.4,340.61937,3631752.659,338.0660451,3791.283482,347.3920475,340.61937,333.6296296,3371785.878,10775922.04
110390162,62.86953113,2793965.942,62.89547763,192.9344374,64.39967673,62.86953113,64.5,53076.95833,14500000
115347062.4,335.7936031,4011939.227,333.8804722,3375.790128,342.9979438,335.7936031,331.1481481,366864.1451,10155555.56
112331445.8,64.3146424,1002766.031,64.11599171,271.2845769,64.82256729,64.3146424,64,260031.5,7250000
101671640.9,268.2317703,4585191.341,266.42627,2626.083382,275.2351797,268.2317703,262.8214286,371282.9702,9788026.093
119880606,499.6405048,467617.9827,499.6440384,2502.517135,500.0718832,499.6405048,501.6666667,21634217,6526644.333
113503096.9,243.4652554,3921670.745,241.4787197,3147.123703,250.8270875,243.4652554,240.7692308,287241.1474,11161538.46
119891968,334.4010237,3724037.997,334.3939282,2055.100823,336.3599577,334.4010237,334.2,96965.425,10899966.45
114094063.4,291.4713235,4386687.499,289.7125976,3269.737316,299.0261962,291.4713235,291.6538462,998438.8974,12115764.73
115614024.6,460.0934572,1185948.782,460.1009258,1580.52126,461.3575252,460.0934572,459.8571429,183255.0179,8157142.857
108050344.3,237.1534659,4174128.597,233.9177424,3268.4289,245.7715149,237.1534659,230.4444444,218282.5355,7270362.796
117820951,401.6201295,2265158.552,401.7623498,9812.750293,403.2780479,401.6201295,419.25,613004.425,9199302.455
113256322.1,263.1778203,4096732.895,261.4232419,2795.063785,269.9147302,263.1778203,258.1,2867222.503,11241994.15
119825817.5,62.48958375,445695.602,62.52330294,404.5213799,62.75536851,62.48958375,65,0,0
114500222.3,317.9653078,4132848.318,315.6377759,3442.570722,324.5169658,317.9653078,312.5517241,224392.6872,9106889.635
90005770,78,3750240.333,77.33333333,225.7692308,80.30769231,78,69,238,90000000
112093264.6,302.2416549,3086175.941,302.2515972,1996.385951,309.8410593,302.2416549,306,156259.7384,8923333.333
115792808,227,18700000,175.75,45026.78571,200.8571429,227,22,4481118,27800000
114295368.2,304.9914815,3115316.365,304.991528,1800.858044,312.6838086,304.9914815,308.8965517,773423.8649,11276542.11
112237114.5,96.7851852,7945807.944,96.86131385,472.9171318,99.5735294,96.7851852,102,0,7500000
114617702.8,314.6415023,3355424.439,312.8338244,3476.622953,321.2219503,314.6415023,308.6551724,2778720.792,8004132.586
119609833.5,158.6333334,888875.2911,158.7919708,932.4612495,159.9595589,158.6333334,169.5,0,0
114243464.2,307.008132,4304304.319,305.2169617,3355.360949,313.8417135,307.008132,302.8275862,256268.8132,12727579.06
119207234,102.3111959,895719.6753,102.3569233,535.8522743,103.114639,102.3111959,105.5,0,0
114493942.3,226.3199772,3286239.925,224.4734114,2852.008586,226.8355239,226.3199772,221.1071429,296914.747,11192849.63
110009503,975.3893677,10086389.51,975.397711,728.9624503,1037.773477,975.3893677,977.3333333,98058.20833,14900000
115879950.8,223.0537544,3100569.7,221.2745841,2577.786086,223.5099171,223.0537544,218.8965517,834681.375,7944127.135
119995846,1451.847875,269048.9776,1451.884187,7711.455307,1455.125,1451.847875,1460,290474.125,14700000
114109169,219.4917261,3953310.465,217.7073421,2262.970421,226.1239433,219.4917261,214.5862069,229595.4239,10782758.62
119580141,799.7094255,582760.5401,799.8264024,9890.722358,802.1035296,799.7094255,814,136716.4375,7350000
114550054.5,272.95176,3822049.872,271.0685657,3088.854421,279.8037498,272.95176,266.3571429,2923729.323,11740345.4
119285363,84.92592595,942648.7961,85,452.5,85.63088235,84.92592595,90,0,0
115407737.1,323.1625017,4006736.094,321.3368898,3063.180439,330.0995883,323.1625017,319.6428571,251058.9747,7482142.857
104825483.5,45.08974359,1687353.487,45.06097561,149.4298781,46.0875,45.08974359,44.5,27742.33334,14950000
115064483.8,328.5183539,4151056.3,326.6807831,3378.057994,335.6508796,328.5183539,325.7142857,256932.5982,11324998.85
119539741.7,56.80622003,518391.851,56.7589978,186.2299214,56.99724916,56.80622003,56,0,0
116185279.3,336.0641246,4293897.792,334.1669387,3376.298974,343.3677498,336.0641246,329.7777778,229615.8735,8696296.296
112373348,65.3649574,1049477.496,65.18532896,214.6247368,65.91902027,65.3649574,68.25,263312.8333,7250000
113428947.6,338.2033014,4432835.427,336.306823,3547.344466,345.6883484,338.2033014,332.2962963,266272.6219,11596296.3
119776733,32.95178572,787315.2588,32.96631206,280.3767258,33.0836299,32.95178572,35,0,0
114950787.2,270.5369881,4073005.47,268.8032333,3218.485301,277.3840196,270.5369881,270.9310345,286262.8534,10803443.98
119986342,1453.648116,102816.0574,1453.658974,6438.751865,1454.902481,1453.648116,1460,794143.375,14200000
114816550.4,270.3659838,3533230.91,268.5935968,3441.060159,277.0911634,270.3659838,266.9310345,221501.1193,7975862.069
119979525.5,751.070744,93857.44926,751.0732964,1035.583253,751.7213377,751.070744,752.5,391109.9375,7100000
114236586.4,271.9904148,3448285.111,269.636896,3207.446479,278.3258183,271.9904148,265.2758621,221226.5661,10048275.86
90043121,71.6,6431299.786,71.64705882,0.492647059,76.125,71.6,72,16902.66667,30000000
111388682.7,274.4700603,3959549.876,272.3121552,2921.709346,284.404886,274.4700603,268.5172414,235332.8822,11889655.17
119939851.5,66.49866962,321597.0726,66.66740404,440.4298201,66.84151631,66.49866962,82,0,0
114108888.6,318.8926561,3651736.424,318.9243107,1419.738973,327.0165374,318.8926561,322.5,106486.6845,8699998.08
110220034.5,179.8452381,8552889.724,145.7395833,24325.65788,162.0887627,179.8452381,50.5,2116283.5,9650000
114037430.2,311.6718749,3009119.347,311.6638432,1571.568736,319.3133964,311.6718749,315.6896552,98803.5819,10193103.45
115791967,256.2857143,16200000,204.2222222,46694.44444,229.75,256.2857143,22,4232579,18600000
114999234,298.5940598,3309357.839,298.6034556,2043.362867,306.0986885,298.5940598,302.4,99883.45277,8009993.122
114999234,298.5940598,3309357.839,298.6034556,2043.362867,306.0986885,298.5940598,302.4,99883.45277,8009993.122
113662104.3,313.3559911,3557302.982,311.5579145,3464.56828,320.2651882,313.3559911,307.6206897,249255.1408,11613786.34
112076380.5,22.88549619,7954402.415,22.85714286,75.2694805,23.03030303,22.88549619,21,0,7500000
115015362.3,263.8511381,3696124.686,261.2097673,3842.98445,268.4904559,263.8511381,256.3076923,293622.9038,9643585.541
113118674.9,231.6345024,2218240.813,231.6089128,1570.597014,232.9571304,231.6345024,230.5,152454.526,9537500
114724801.1,308.9652217,3644755.188,307.2249716,3222.449684,315.5093071,308.9652217,304.1333333,252533.9208,9839994.842
119672918,51.85128205,611716.8247,51.75126904,351.9123071,52.01530612,51.85128205,42,0,0
115744672.4,326.3355201,3963256.107,324.5159963,3076.123901,333.381846,326.3355201,321.6428571,221723.247,8264285.714
109926196.7,65.07492263,1255230.965,64.91163104,94.57060889,65.81139959,65.07492263,72,351129.5557,9666666.667
114149027.6,325.9498866,4121587.46,324.1256964,3461.556531,333.1248189,325.9498866,321.1785714,220300.7991,11482142.86
112469204.3,66.47330128,1113206.961,66.35884574,327.9586096,67.12909358,66.47330128,70.75,256690.0833,7250000
115380592.9,317.1675336,4042256.171,315.386444,2960.414194,324.0579866,317.1675336,312.7931034,213426.1739,11144827.59
109405377.7,69.79912733,1227011.893,69.58160173,403.3372025,70.48993471,69.79912733,72.33333333,342250.5557,9666666.667
102202312.8,275.6048282,3835861.917,273.7073533,3032.127399,282.4567432,275.6048282,271.1851852,281452.2392,7496007.556
108040815.8,58.45865679,6810288.161,58.62902736,56.59793906,61.89659553,58.45865679,57.5,41126.9375,16999944.23
114486005.6,285.5473679,3521241.973,283.5977535,2983.467228,292.5042346,285.5473679,280.0740741,396941.0201,10318518.52
114905741.2,526.1594562,1216651.976,526.1516381,1414.895102,527.5627525,526.1594562,524.6666667,199242.2222,9800000
114914912.1,269.7094871,3833111.667,267.9066237,3248.814547,276.4583002,269.7094871,265.3103448,320288.4238,10744820.84
109841587.3,59.58714532,2292557.958,59.56599378,54.8038833,61.13879796,59.58714532,56,5821.444443,10000000
110338529.4,280.1127912,3933508.133,277.0305467,2992.266479,288.0697573,280.1127912,274.6071429,303228.7381,8135714.286
119843492.5,413.3157671,2170069.546,413.3276387,1988.819252,415.0360251,413.3157671,409,101104.875,11150000
110718646.7,278.7644735,3073244.535,278.7488399,874.5428921,288.1195784,278.7644735,281.2592593,94543.45986,10881474.11
119824969.5,410.170748,303692.952,410.1941423,3913.257986,410.9485098,410.170748,412.25,96026.28125,3250000
114065227.9,276.0421398,4165199.05,274.2136541,3296.749697,283.1319781,276.0421398,271.8571429,262355.3006,9171428.571
112495201.3,416.0523948,1148632.539,415.9238681,1920.476253,417.3517319,416.0523948,420.75,96415.90625,26150000
108407573.1,278.0743144,3808479.472,280.0032002,3143.868522,289.5667774,278.0743144,289.6296296,247472.125,8403696.108
118601898,310.5342556,1715217.588,310.6727967,2758.936488,311.9919682,310.5342556,320.8333333,90566.52083,7100000
112806591.6,283.7055433,3341338.263,285.6032976,3053.777053,294.8265441,283.7055433,294.3703704,247054.5679,11099993.01
119989397,54.00210827,4714370.87,54.16059204,423.0580346,55.47894599,54.00210827,72.33333333,0,4433333.333
114769876.9,316.1908496,3434427.94,318.0054061,2678.362993,326.7337906,316.1908496,326.9310345,248651.227,8800000
112317386,49.14008621,7758865.359,49.20299146,315.370025,51.46620172,49.14008621,56.5,0,7500000
112110197.8,310.0064475,3434803.925,311.7805418,2918.835529,320.5667845,310.0064475,320.4137931,248703.5273,11834482.76
119445851.7,128.3208485,775634.6536,128.4533856,770.792989,129.3472565,128.3208485,139.3333333,0,0
112171941.5,305.5162323,3963084.658,307.304556,2882.894244,316.1745747,305.5162323,315.7931034,288890.4799,12327586.21
119356162.3,159.0760273,890454.5958,159.2261342,932.4651623,160.3998003,159.0760273,169.3333333,0,0
114200308.9,316.1456353,4050091.496,314.2786888,3529.715374,323.1141513,316.1456353,310.2857143,350565.0075,9671420.354
119154858,101.9178117,895363.6376,101.9617749,535.5332898,102.7165776,101.9178117,105,0,0
113977092.5,327.9037847,3444257.304,326.0196947,3514.397365,334.9281217,327.9037847,322.75,388438.2961,11439277.58
115715394.5,54.14459994,4448789.483,54.16397288,267.9684403,54.56772504,54.14459994,55.5,0,3750000
107519763,228.330389,3246662.839,226.5228009,3224.793628,230.4099545,228.330389,225.2857143,333801.1384,11630038.57
112505567,742.2461195,7633328.812,742.267108,4883.797256,745.9966815,742.2461195,747,142146.6875,14850000
113728775.8,264.0644979,3833053.272,262.2763215,2713.630366,270.7783504,264.0644979,258.7586207,269515.7284,8248275.862
119146544,158.7111111,881684.7761,158.8467153,922.0278016,160.0147059,158.7111111,168,0,0
111425794.2,267.5128853,4830193.79,265.7323718,2733.136091,275.281571,267.5128853,261.2758621,374363.7759,11600000
104988152,69.8984112,1258723.426,69.8681673,199.1391652,70.87867647,69.8984112,75.5,28255,14950000
115255263.5,310.3584389,3636968.535,310.3860355,1803.389695,318.2425283,310.3584389,314.4827586,2615816.608,7758607.241
111085379,256.2857143,17800000,204.2222222,46694.44444,229.75,256.2857143,22,4243561,20500000
110829332.5,311.8327481,2737106.288,311.8333928,1432.63103,320.5517804,311.8327481,314.3448276,2546346.193,9536211.056
119939092,65.91636364,437642.292,65.95306859,565.8709779,66.19202899,65.91636364,71,0,0
110214944.5,278.6586307,4639177.209,276.8326339,3221.529797,287.1029731,278.6586307,274.1428571,261485.4866,12006966.95
