,0,1,2,3,4,5,6,7,8,9
0,11557810.88,388.18749919778907,71865.17121,353.2403274,632.6787855148009,524.0790918,352.8968374,392.4230977600473,0.0,6759023.219347076
1,11557810.88,352.8968374,54710.921691733536,353.2403274,81.80039475,524.0790918,352.8968374,368.5755922934647,0.0,0.0
2,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,367.6195165052656,475592.32600035216,0.0
3,11557810.88,352.8968374,64556.892798285655,353.2403274,81.80039475,524.0790918,352.8968374,374.39471866501935,0.0,7880639.880895702
4,11557810.88,352.8968374,71865.17121,353.2403274,466.88893475372663,550.5826530365989,354.3304628828926,351.0,0.0,0.0
5,107032175.63651332,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,8124295.100569815
6,11557810.88,352.8968374,71865.17121,402.88003273116425,81.80039475,555.1696593627908,352.8968374,402.39529935264727,588509.3303397538,7017796.039581377
7,11557810.88,352.8968374,61356.49078060269,353.2403274,81.80039475,539.1191269027237,352.8968374,372.3790970014989,0.0,0.0
8,11557810.88,352.8968374,71865.17121,353.2403274,425.5707637312285,524.0790918,352.8968374,363.0198186142176,500183.5766248608,0.0
9,115714065.18899079,352.8968374,2342434.92186082,379.0411382686883,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
10,11557810.88,376.63843656074124,71865.17121,353.2403274,448.61435890901174,524.0790918,352.8968374,382.3241909976829,639357.014466103,0.0
11,11557810.88,390.73397163747336,61628.11089307399,377.9235932922423,862.5077609961294,524.0790918,352.8968374,351.0,1225845.764391174,0.0
12,11557810.88,352.8968374,71865.17121,353.2403274,602.2413364429735,524.0790918,352.8968374,351.0,349726.2212447964,6551980.8232785
13,110863988.97139268,352.8968374,71865.17121,368.6460984594807,81.80039475,447.80208009335655,352.8968374,351.0,428876.984212565,0.0
14,11557810.88,352.8968374,71865.17121,359.9931828609191,81.80039475,551.06219541899,372.6132079071035,355.85414523417995,0.0,0.0
15,110873495.36761694,352.8968374,71865.17121,388.6417316606969,1268.703660762024,524.0790918,388.4741614661353,351.0,0.0,0.0
16,11557810.88,352.8968374,71865.17121,404.7059424893543,492.34908202686444,524.0790918,406.68676802692585,412.82867817544434,633978.4943498928,0.0
17,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
18,11557810.88,352.8968374,71856.25717975583,353.2403274,1211.2945272829427,524.0790918,352.8968374,351.0,729402.8703123628,8731711.506843664
19,11557810.88,352.8968374,71865.17121,353.2403274,432.3138584685462,523.6689114257853,352.8968374,351.0,0.0,0.0
20,11557810.88,352.8968374,71865.17121,349.99105568017626,400.8395650180327,524.0790918,352.8968374,351.0,0.0,0.0
21,11557810.88,375.6760796574553,71865.17121,382.6092155599378,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
22,11557810.88,352.8968374,71865.17121,373.5804780250035,81.80039475,524.0790918,378.50834792368937,351.0,0.0,0.0
23,11557810.88,352.8968374,71865.17121,353.2403274,463.11949494881975,566.5159669164887,364.3083632883986,371.5659996431921,0.0,0.0
24,11557810.88,388.1654482540701,71865.17121,353.2403274,676.0408067010972,524.0790918,397.9294241800395,351.0,528593.5673862911,6471720.4123736145
25,11557810.88,379.3912954363332,71865.17121,353.2403274,81.80039475,524.0790918,392.08245832733473,351.0,0.0,6002862.900495596
26,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
27,11557810.88,352.8968374,55530.371074567716,353.2403274,81.80039475,524.0790918,352.8968374,366.7661275991559,854177.3119941701,0.0
28,106275456.49784848,352.8968374,71865.17121,353.2403274,81.80039475,435.3480721351177,352.8968374,385.95034327715933,0.0,8454731.85181627
29,11557810.88,352.8968374,56068.081804554175,353.2403274,81.80039475,524.0790918,352.8968374,364.6092026942857,860815.6368136756,0.0
30,11557810.88,352.8968374,71865.17121,353.2403274,405.5439919435249,524.0790918,352.8968374,351.0,394208.2105204623,0.0
31,11557810.88,437.86320671205186,71865.17121,446.8083100974858,865.0339171643893,524.0790918,352.8968374,445.86021990320023,562498.8216907014,7648412.212729539
32,112449185.89850827,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,390.39511886156356,0.0,0.0
33,111773446.1140061,401.15068149077723,71865.17121,353.2403274,81.80039475,524.0790918,393.0044823649972,351.0,0.0,0.0
34,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,378.26006902692467,388.85464158466004,0.0,0.0
35,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,6296820.938587259
36,11557810.88,352.8968374,71865.17121,353.2403274,403.7904603428112,524.0790918,352.8968374,363.9696940292397,0.0,0.0
37,11557810.88,352.8968374,71865.17121,383.1687678516023,81.80039475,524.0790918,352.8968374,396.8073489999658,0.0,0.0
38,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,394.8306817393159,390.6361719661293,495418.9998097919,5690116.658806864
39,11557810.88,352.8968374,71865.17121,353.2403274,408.8224172556036,524.0790918,352.8968374,364.5798542612479,0.0,0.0
40,11557810.88,352.8968374,56924.787792380215,353.2403274,758.4841194916908,524.0790918,352.8968374,351.0,0.0,0.0
41,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,526.2125502790269,352.8968374,351.0,537106.3718572478,0.0
42,11557810.88,352.8968374,61141.36730321078,353.2403274,81.80039475,538.0747843767026,362.7914836354026,351.0,1267701.8268034377,0.0
43,112270242.80985136,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
44,11557810.88,374.80106008724874,71865.17121,381.30460440236703,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
45,106184527.92509799,352.8968374,71865.17121,353.2403274,1738.9009128477126,524.0790918,352.8968374,351.0,0.0,8843946.531415084
46,106793137.26774313,387.6650347945466,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,8075832.277536482
47,11557810.88,265.55557289702097,71865.17121,279.46782021596806,81.80039475,427.4270797031,289.7581948511056,351.0,0.0,6587866.768241001
48,11557810.88,358.5276152499854,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,6198940.42611129
49,110375920.16148733,247.3720354585004,71865.17121,252.6742288525749,81.80039475,325.97986268861376,352.8968374,264.274459364226,0.0,0.0
50,111975615.94986153,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,272168.23096388194,0.0
51,112141038.67183736,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,368.2336045587292,351.0,0.0,0.0
52,11557810.88,386.9179020334919,71865.17121,388.03318171946034,624.7687533363916,524.0790918,352.8968374,351.0,0.0,6853265.985846596
53,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,350.96975176502076,351.0,0.0,0.0
54,11557810.88,352.8968374,71865.17121,368.8048317822322,81.80039475,524.0790918,352.8968374,351.0,0.0,6215238.869190285
55,110707836.94986695,352.8968374,71865.17121,385.6550844798863,1261.6876110120454,524.0790918,385.39989600616053,351.0,0.0,0.0
56,11557810.88,348.57759260927924,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,472222.039755453,0.0
57,112852468.51038352,352.8968374,2770823.4786988785,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,10559952.78060448
