,0,1,2,3,4,5,6,7,8,9
0,11557810.88,352.8968374,71865.17121,353.2403274,213.63612905349,524.0790918,352.8968374,351.0,0.0,0.0
1,11557810.88,352.8968374,1404117.2109545027,353.2403274,81.80039475,524.0790918,352.8968374,352.9240446719847,0.0,0.0
2,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,379.62539698853305,0.0,0.0
3,11557810.88,352.8968374,1504032.65953072,353.2403274,81.80039475,524.0790918,352.8968374,366.6763200887184,0.0,5077473.63299137
4,11557810.88,352.8968374,71865.17121,353.2403274,217.39686037003054,524.0790918,371.9005595295464,351.0,0.0,0.0
5,108071815.41171831,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,5794380.828738277
6,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,382.33398106059394,0.0,0.0
7,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,552.5332170461455,352.8968374,351.0,0.0,0.0
8,11557810.88,352.8968374,71865.17121,353.2403274,243.79311671624257,524.0790918,352.8968374,380.4439332706794,126841.26447421082,0.0
9,108119383.1043205,352.8968374,71865.17121,379.17301169512274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
10,11557810.88,380.0277835799848,71865.17121,353.2403274,219.0672205642146,524.0790918,352.8968374,351.0,0.0,0.0
11,11557810.88,370.88327021636735,1494415.6922400796,353.2403274,209.74770885844893,524.0790918,352.8968374,351.0,0.0,0.0
12,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,67771.33119758494,0.0
13,106163808.12386093,352.8968374,71865.17121,351.8302654192846,81.80039475,484.47662111511175,352.8968374,351.0,222490.33609406065,0.0
14,11557810.88,352.8968374,71865.17121,373.15899426489176,81.80039475,524.0790918,376.80587643789977,351.0,0.0,0.0
15,11557810.88,352.8968374,71865.17121,375.14619336822483,213.19855422623516,524.0790918,352.8968374,351.0,0.0,0.0
16,11557810.88,352.8968374,71865.17121,366.83903395112605,81.80039475,524.0790918,352.8968374,374.0034207283118,76993.88471665174,0.0
17,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
18,11557810.88,352.8968374,1408314.6810532368,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
19,11557810.88,352.8968374,71865.17121,353.2403274,212.9202966524065,524.0790918,352.8968374,351.0,0.0,0.0
20,11557810.88,352.8968374,71865.17121,373.0334892332293,209.6722709101465,524.0790918,352.8968374,351.0,0.0,0.0
21,11557810.88,376.85530694238565,71865.17121,369.9416552326478,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
22,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,367.5153676315852,351.0,0.0,0.0
23,11557810.88,352.8968374,71865.17121,353.2403274,377.03956015748344,575.2691115257267,371.6987652351597,387.12658670238056,0.0,0.0
24,11557810.88,402.38076890915755,71865.17121,353.2403274,400.60237891924476,524.0790918,376.8046634193848,351.0,0.0,5213140.770793019
25,11557810.88,376.09500426602534,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
26,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
27,11557810.88,352.8968374,1407507.984340266,353.2403274,81.80039475,524.0790918,352.8968374,352.9164954456955,0.0,0.0
28,100950888.97539559,352.8968374,71865.17121,353.2403274,81.80039475,493.1749076022911,352.8968374,398.3802422629526,0.0,4747757.39014154
29,11557810.88,352.8968374,1359347.9119241964,353.2403274,81.80039475,524.0790918,352.8968374,346.16922759878133,46450.89711994122,0.0
30,11557810.88,352.8968374,71865.17121,353.2403274,219.94505489075138,524.0790918,352.8968374,351.0,0.0,0.0
31,11557810.88,378.4642027141617,71865.17121,353.2403274,244.28466547216067,524.0790918,352.8968374,378.87021329126895,148505.03534544865,0.0
32,108638842.30596556,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
33,107365085.20406288,384.41769758573656,71865.17121,353.2403274,81.80039475,524.0790918,385.37858153796856,351.0,0.0,0.0
34,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,369.2840352706214,381.80566575452224,0.0,0.0
35,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
36,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,380.41713025399844,0.0,0.0
37,11557810.88,352.8968374,71865.17121,366.94591034502014,81.80039475,524.0790918,352.8968374,378.1443997827381,0.0,0.0
38,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,370.273598446315,395.5000492659085,110051.63455848099,3989429.1758537735
39,11557810.88,352.8968374,71865.17121,353.2403274,214.54170499097296,524.0790918,352.8968374,387.3092910319964,0.0,0.0
40,11557810.88,352.8968374,71865.17121,353.2403274,215.78675169581678,524.0790918,352.8968374,351.0,0.0,0.0
41,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,69846.55649867193,0.0
42,11557810.88,352.8968374,1279130.7710111823,353.2403274,81.80039475,524.0790918,377.41901397513783,351.0,49098.161782605705,0.0
43,108240387.8863124,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
44,11557810.88,375.3175893641857,71865.17121,368.40245320643635,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
45,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,4264558.10666089
46,108108491.10263605,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,5819460.153579776
47,11557810.88,352.8968374,71865.17121,365.7732159362972,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
48,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
49,103213825.52994555,271.25470211821124,71865.17121,271.17534709701687,81.80039475,403.50711710913976,352.8968374,294.40585812229455,0.0,0.0
50,108369106.34818572,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,158894.12572142383,0.0
51,108612637.22125725,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
52,11557810.88,395.23132442598137,71865.17121,387.3331348410919,81.80039475,524.0790918,352.8968374,351.0,0.0,4378715.939819861
53,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,368.093934141146,351.0,0.0,0.0
54,11557810.88,352.8968374,71865.17121,367.8082429840401,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
55,110122197.23175766,352.8968374,71865.17121,383.6198408200763,1016.6961421850217,524.0790918,352.8968374,351.0,0.0,0.0
56,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
57,105717857.43456744,352.8968374,2315096.959471826,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
58,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,4092237.576842353
59,108154966.0239217,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
60,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,71534.47759338014,0.0
61,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,4167844.6903825267
62,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,71090.07633989966,0.0
63,108586396.425068,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
64,107835283.98890957,352.8968374,71865.17121,353.2403274,1000.5203654629074,524.0790918,352.8968374,405.13756124112217,0.0,0.0
65,11557810.88,372.7746260137769,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,377.813060542437,0.0,0.0
66,11557810.88,352.8968374,1411182.146519498,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
67,11557810.88,328.6348750693933,71865.17121,324.86996940907164,81.80039475,516.3037857198924,352.8968374,351.0,0.0,0.0
68,11557810.88,352.8968374,71865.17121,367.03467797010694,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
69,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
70,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,380.6294658406917,0.0,0.0
71,107783052.3768976,385.00861089089636,71865.17121,382.1776376775004,81.80039475,524.0790918,352.8968374,397.6943722110989,0.0,0.0
72,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,68634.64037888031,0.0
73,11557810.88,374.9060295108853,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
74,11557810.88,352.8968374,1408506.5327585496,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
75,109784366.6221356,352.8968374,71865.17121,353.2403274,2018.5186136507807,524.0790918,352.8968374,351.0,0.0,6733982.786536291
76,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,369.5289350443801,351.0,0.0,0.0
77,95279734.38819598,344.4358708561126,1596259.2713535684,353.2403274,807.5137638152144,512.1890796366578,352.8968374,334.5717667844681,0.0,0.0
78,11557810.88,352.8968374,71865.17121,367.80456057889984,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
79,11557810.88,352.8968374,71865.17121,353.2403274,473.8143200573388,507.1299465319263,352.8968374,351.0,0.0,5079391.077160892
80,11557810.88,352.8968374,1554861.9367183086,353.2403274,81.80039475,524.0790918,352.8968374,364.41385830566696,0.0,5168598.331511078
81,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
82,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
83,11557810.88,355.6081396169414,71865.17121,353.2403274,81.80039475,560.7410762587309,352.8968374,351.0,0.0,0.0
84,11557810.88,352.8968374,1463871.70255192,353.2403274,81.80039475,524.0790918,352.8968374,366.86106945369784,72366.33738503154,5313644.483685552
85,11557810.88,352.8968374,1328886.6817951913,353.2403274,81.80039475,524.0790918,352.8968374,345.5120968204954,52633.82311677774,0.0
86,11557810.88,352.8968374,1367843.8633681075,353.2403274,81.80039475,524.0790918,375.673003789078,351.0,0.0,0.0
87,11557810.88,397.48389980831934,71865.17121,390.22858834166453,386.3661909189229,524.0790918,352.8968374,351.0,0.0,5267216.451466142
88,11557810.88,352.8968374,71865.17121,373.1153685945831,81.80039475,524.0790918,376.6964448390117,351.0,0.0,0.0
89,11557810.88,352.8968374,71865.17121,370.10558724500913,81.80039475,524.0790918,352.8968374,351.0,0.0,0.0
90,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,352.8968374,388.47909477139166,0.0,4046382.866799876
91,105207297.53397076,352.8968374,71865.17121,353.2403274,81.80039475,492.5905927116837,352.8968374,351.0,0.0,0.0
92,11557810.88,352.8968374,71865.17121,353.2403274,81.80039475,524.0790918,371.1478815409946,383.40131547485345,0.0,0.0
93,11557810.88,352.8968374,71865.17121,353.2403274,209.79503121164217,524.0790918,352.8968374,351.0,0.0,0.0
94,11557810.88,352.8968374,71865.17121,309.12365845005144,81.80039475,500.89854089321085,308.88981456431605,351.0,88899.66792194534,0.0
